"","beer_name","beer_id","brewery_name","beer_style","beer_abv","mean_overall","mean_aroma","mean_appearance","mean_palate","mean_taste","n_reviews"
"171","2010 Reserve Amber Ale",62593,"Endeavour Beverages","American Amber / Red Ale",5.2,3.11111111111111,3.27777777777778,3.27777777777778,2.83333333333333,3,9
"172","2010 Reserve Old Boardhead Barley Wine Ale",68345,"Full Sail Brewery & Tasting Room & Pub","American Barleywine",9,3.71428571428571,3.57142857142857,4.07142857142857,3.57142857142857,3.42857142857143,7
"173","2010 Reserve Pale Ale",62354,"Endeavour Beverages","American Pale Ale (APA)",4.5,3.375,3.625,3.25,2.8125,2.875,8
"174","2011 Belgian Independence Day Saison",68881,"Brewery Ommegang","Saison / Farmhouse Ale",6.5,3.79545454545455,3.86363636363636,3.95454545454545,3.84090909090909,3.79545454545455,22
"175","2011 Christmas Ale",76394,"Sly Fox Brewing Company","Winter Warmer",6.5,3.33333333333333,3.75,4.08333333333333,3.41666666666667,3.5,6
"176","2011 Cleveland Beer Week Hoppy German-Style Altbier",74225,"Buckeye Brewing Company","Altbier",6,3.3,3.5,3.8,3.2,3.4,5
"177","2011 Grand Crüe",69170,"Sebago Brewing Company","American Strong Ale",8.8,4.42307692307692,4.42307692307692,4.03846153846154,4.26923076923077,4.46153846153846,13
"178","2011 Symposium IPA",67567,"Drake's Brewing Co.","American IPA",7.5,3.83333333333333,3.91666666666667,4.33333333333333,3.83333333333333,3.58333333333333,6
"179","2011 Symposium Oyster Stout",68060,"Iron Springs Pub & Brewery","English Stout",6.5,3.91666666666667,3.75,4.08333333333333,3.75,4,6
"180","2012 Black Ale",56551,"Stevens Point Brewery","American Brown Ale",4.66,3.575,3.5,3.76,3.46,3.59,100
"181","2020.0",25201,"Fitger's Brewhouse","American Double / Imperial IPA",7.2,4.16666666666667,4.25,4.33333333333333,4.25,4.41666666666667,6
"182","20th Anniversary",62978,"Lost Coast Brewery and Cafe","American Strong Ale",8,3.58333333333333,3.41666666666667,3.58333333333333,3.66666666666667,3.5,6
"183","20th Anniversary  Wee Heavy",27609,"D.L. Geary Brewing Company","Scotch Ale / Wee Heavy",NA,3.95454545454545,3.68181818181818,3.72727272727273,3.81818181818182,4.13636363636364,11
"184","20th Anniversary Belgian Ale",57636,"Durango Brewing","Witbier",NA,3.71428571428571,3.85714285714286,3.71428571428571,3.21428571428571,3.64285714285714,7
"185","20th Anniversary ESB",44261,"Goose Island Beer Co.","Extra Special / Strong Bitter (ESB)",NA,3.95833333333333,3.875,3.875,4.04166666666667,4,12
"186","20th Anniversary Pilsner",31120,"Abita Brewing Co.","Czech Pilsener",5,4.16477272727273,3.91477272727273,3.90909090909091,3.88068181818182,3.97727272727273,88
"187","20th Anniversary Wit",43397,"Deschutes Brewery","Witbier",5.5,4.03883495145631,3.71359223300971,3.65533980582524,3.75728155339806,3.78155339805825,103
"188","20th Street Green Hop Ale",20916,"Sierra Nevada Brewing Co.","American Pale Ale (APA)",NA,4.09090909090909,4.13636363636364,4.13636363636364,3.90909090909091,4.18181818181818,11
"189","21 IPA",46253,"Gritty McDuff's Brewing Company","American IPA",6.8,3.74025974025974,3.49350649350649,3.83766233766234,3.7012987012987,3.61688311688312,77
"190","219.0",76332,"Three Floyds Brewing Co. & Brewpub","American Pale Ale (APA)",5.6,4.33333333333333,4.33333333333333,4.11111111111111,4.16666666666667,4.27777777777778,9
"191","21st Amendment",60956,"Court Avenue Brewing Company","American Pale Ale (APA)",NA,4.4,4.1,3.9,4.4,4.5,5
"192","21st Amendment IPA",20781,"21st Amendment Brewery","American IPA",7,3.89076923076923,3.80153846153846,3.97769230769231,3.77153846153846,3.76769230769231,650
"193","21st Amendment Pale Ale",10943,"21st Amendment Brewery","American Pale Ale (APA)",5.5,3.85714285714286,3.64285714285714,3.78571428571429,3.5,3.5,7
"194","21st Anniversary Belgian Strong Ale Aged With Old Vine Zin Grapes",55810,"Karl Strauss Brewing Company","Belgian Strong Dark Ale",10.4,3.75714285714286,3.87142857142857,3.87142857142857,3.97142857142857,3.88571428571429,35
"195","21st Anniversary Fresh Hop Pale Ale",62973,"Boulevard Brewing Co.","American Pale Ale (APA)",7.4,4.05882352941176,3.98529411764706,4.08823529411765,3.97794117647059,4.02941176470588,68
"196","21st Anniversary Rorschach Two Double Brown Ale",63869,"Mad River Brewing Company","American Brown Ale",8.5,3.8,3.9,4,4,4,5
"197","2220 Red",22568,"Breckenridge Brewery","American Amber / Red Ale",NA,3.92857142857143,3.71428571428571,3.71428571428571,3.92857142857143,3.71428571428571,7
"198","22nd Anniversary Vanilla Imperial Stout",65872,"Karl Strauss Brewing Company","American Double / Imperial Stout",9,3.73728813559322,3.74576271186441,3.67796610169492,3.5593220338983,3.79661016949153,59
"199","230th Anniversary American Sour Ale",57034,"Natty Greene's Pub & Brewing Co.","Flanders Oud Bruin",6.2,4.3,4.3,4.16666666666667,4,4.23333333333333,15
"200","23rd Anniversary Ale",69049,"Goose Island Beer Co.","American Pale Ale (APA)",5.3,3.66666666666667,3.75,3.83333333333333,3.83333333333333,3.41666666666667,6
"201","24th Street Pale Ale",55597,"Strand Brewing Co.","American Pale Ale (APA)",6.1,4.39285714285714,4.21428571428571,4.14285714285714,3.92857142857143,4.39285714285714,14
"202","25 Belgian Dubbel Style Anniversary Ale",43972,"Hale's Ales Brewery & Pub","Dubbel",NA,3.83333333333333,3.66666666666667,3.625,3.58333333333333,3.75,12
"203","25 Dodici",48028,"Birra Del Borgo","Winter Warmer",9.5,3.61538461538462,3.46153846153846,3.34615384615385,3.57692307692308,3.69230769230769,13
"204","25th Anniversary Hopped Lager",57678,"Okanagan Spring Brewery","American Pale Lager",5.2,3.75,3.57142857142857,3.78571428571429,3.67857142857143,3.64285714285714,14
"205","25th Anniversary Vanilla Doubledog",73139,"Abita Brewing Co.","American Strong Ale",7,3.53465346534653,3.5,3.88118811881188,3.48019801980198,3.54455445544554,101
"206","26°",67576,"Indigo Imp Brewery","Foreign / Export Stout",7.4,3,3.25,3.66666666666667,3,2.91666666666667,6
"207","275th Anniversary Ale",38614,"General Lafayette Inn & Brewery","English Barleywine",13.1,4.25,4.27272727272727,4.09090909090909,4.36363636363636,4.38636363636364,22
"208","28 Pale Ale",63978,"Burleigh Brewing Co.","American Pale Ale (APA)",4.8,3.66666666666667,3.75,3.41666666666667,3.41666666666667,3.66666666666667,6
"209","29 Palms Pale Ale",20656,"Babe's Bar-B-Que And Brewery","American Pale Ale (APA)",NA,3,2.9,3.6,3.6,3.1,5
"210","292 Ale",47766,"Lawson's Finest Liquids","American Amber / Red Ale",5.5,3.9375,3.625,4.1875,4.0625,3.9375,8
"211","2° Below Winter Ale",26542,"New Belgium Brewing","Extra Special / Strong Bitter (ESB)",6.6,3.73462214411248,3.65553602811951,3.84885764499121,3.60544815465729,3.64499121265378,569
"212","2nd Anniversary Ale",68144,"Kern River Brewing Company","Belgian IPA",9.2,4.2,4.1,4.1,3.7,4,5
"213","2nd Anniversary Double IPA",42466,"Port Brewing Company / Pizza Port","American Double / Imperial IPA",9.5,3.83068783068783,4.13756613756614,3.87830687830688,3.85714285714286,4.04497354497355,189
"214","2nd Degree IPA",42603,"Iron Hill Brewery & Restaurant","American Double / Imperial IPA",NA,4,4.16666666666667,3.91666666666667,4.08333333333333,4.08333333333333,6
"215","2X Chocolate Porter",66041,"Stoudts Brewing Co.","American Porter",7,3.5,3.42857142857143,4.21428571428571,3.35714285714286,3.57142857142857,7
"216","2X Stout",76440,"Southern Tier Brewing Company","Milk / Sweet Stout",7.5,3.575,3.45,3.7,3.75,3.7,20
"217","2x Ultra IPA",30159,"Titanic Brewing Company","American Double / Imperial IPA",9,4.1,3.6,4.2,4.2,4.3,5
"218","2x4 Ale",66827,"Sierra Nevada Brewing Co.","Belgian Strong Dark Ale",NA,4.16666666666667,4.16666666666667,4,4.25,4.25,6
"219","2x4 IPA",57006,"Bavarian Barbarian Brewing Company","American IPA",7,3.375,3.6,3.775,3.525,3.45,20
"220","2XIPA",57908,"Southern Tier Brewing Company","American Double / Imperial IPA",8.2,4.07724719101124,4.02106741573034,3.91643258426966,3.9564606741573,4.04424157303371,712
"221","3-Grid IPA",49047,"Schooner Exact Brewing Company","American IPA",6.7,4.125,3.875,3.91666666666667,3.83333333333333,3.95833333333333,12
"222","3 Amigos",23600,"Brew It Up","Belgian Strong Pale Ale",9,3.3,3.7,3.3,3.6,3.6,5
"223","3 Fields Harvest Ale",62368,"Garrison Brewing Company","American Pale Ale (APA)",6.4,3.64285714285714,3.92857142857143,4,3.57142857142857,3.78571428571429,7
"224","3 French Hens",62432,"The Bruery","Belgian Strong Dark Ale",10,3.739336492891,3.89099526066351,3.87677725118483,3.80331753554502,3.83175355450237,211
"225","3 Horses Holland Lager Beer",15532,"Oranjeboom Bierbrouwerij B. V.","Euro Pale Lager",5,2.98780487804878,2.78048780487805,3.14634146341463,2.91463414634146,2.82926829268293,41
"226","3 Judges Barleywine",19803,"New England Brewing Co.","English Barleywine",11,3.27027027027027,3.81081081081081,3.17567567567568,3.40540540540541,3.72972972972973,37
"227","3 Monts",1308,"Brasserie De Saint-Sylvestre","Bière de Garde",8.5,4.00813008130081,3.80691056910569,4.02642276422764,3.95934959349594,3.98373983739837,246
"228","3 Monts Grande Réserve Spécial Ale",5630,"Brasserie De Saint-Sylvestre","Bière de Garde",10,4.10869565217391,3.94927536231884,4.2536231884058,4.08695652173913,4.10144927536232,69
"229","3 Ravens 55",41597,"3 Ravens Brewing","American Pale Ale (APA)",5.5,3.5,3.3,3.2,3.4,3.45,10
"230","3 Ravens Über Blond Sticke Altbier",67506,"3 Ravens Brewing","Altbier",6.4,3.42857142857143,3.35714285714286,3.71428571428571,3.5,3.28571428571429,7
"231","3 Ravens Black",10228,"3 Ravens Brewing","American Stout",5.5,3.58333333333333,3.72222222222222,3.94444444444444,3.66666666666667,3.55555555555556,18
"232","3 Ravens Blond",10229,"3 Ravens Brewing","Altbier",5.2,3.8,3.55,3.45,3.7,3.75,20
"233","3 Ravens Bock The Ravenator",61546,"3 Ravens Brewing","Bock",5.8,3.75,3.75,3.66666666666667,3.66666666666667,3.83333333333333,6
"234","3 Ravens Bronze",23917,"3 Ravens Brewing","English Bitter",4.6,3.55882352941176,3.26470588235294,3.44117647058824,3.44117647058824,3.47058823529412,17
"235","3 Ravens Dark",39819,"3 Ravens Brewing","Rauchbier",5.2,3.22727272727273,2.90909090909091,3.36363636363636,3.09090909090909,3,11
"236","3 Ravens Rye",62096,"3 Ravens Brewing","Roggenbier",5.7,3.4375,3.4375,3.25,3.25,3.4375,8
"237","3 Ravens White",35988,"3 Ravens Brewing","Witbier",5.2,2.94444444444444,3,3.16666666666667,3.22222222222222,3.05555555555556,9
"238","3 Schténg",24653,"Brasserie Grain D'Orge","Belgian Dark Ale",6,3.21428571428571,3.35714285714286,3.35714285714286,3.5,3.21428571428571,7
"239","3 Sheets",64294,"Leech Lake Brewing Company","American Double / Imperial IPA",10.5,3.75,3.75,3.9375,3.6875,3.75,8
"240","3 Sheets Barleywine",46203,"Ballast Point Brewing Company","American Barleywine",9.5,3.85,3.75,4,3.9,3.9,10
"241","3.0",32947,"The Defiant Brewing Company","Tripel",8.9,3.83333333333333,4.25,4,3.83333333333333,4.16666666666667,6
"242","30th Anniversary- Charlie, Fred And Ken's Bock",58735,"Sierra Nevada Brewing Co.","Maibock / Helles Bock",8.3,3.94392523364486,3.80685358255452,4.05451713395639,3.95015576323988,3.95327102803738,321
"243","30th Anniversary - Fritz And Ken's Ale",56761,"Sierra Nevada Brewing Co.","American Double / Imperial Stout",9.2,4.11939102564103,4.03445512820513,4.47115384615385,4.24759615384615,4.21794871794872,624
"244","30th Anniversary - Fritz And Ken's Ale Bourbon Barrel Aged",75277,"Sierra Nevada Brewing Co.","American Double / Imperial Stout",NA,4.3,4.1,4.2,4.3,4.1,5
"245","30th Anniversary - Grand Cru",63152,"Sierra Nevada Brewing Co.","American Strong Ale",9.2,4.12731481481481,4.04513888888889,4.36574074074074,4.13657407407407,4.22569444444444,432
"246","30th Anniversary - Jack & Ken's Ale",60474,"Sierra Nevada Brewing Co.","American Barleywine",10.2,4.00804289544236,3.96648793565684,4.29758713136729,4.10455764075067,4.12868632707775,373
"247","30th Street Pale Ale",47244,"Green Flash Brewing Co.","American Pale Ale (APA)",6,4.109375,4.140625,3.890625,3.90625,4.078125,32
"248","31.0",39472,"DuClaw Brewing Co.","Munich Dunkel Lager",5.1,3.5,3.5625,3.375,3.625,3.6875,8
"249","312 Urban Wheat",17141,"Goose Island Beer Co.","American Pale Wheat Ale",4.2,3.74031007751938,3.29767441860465,3.4906976744186,3.50542635658915,3.44961240310078,645
"250","32 Inning Ale",12432,"Pizzeria Uno Chicago Grill & Brewery","Czech Pilsener",4.5,4.07142857142857,3.5,3.5,3.78571428571429,3.85714285714286,7
"251","32/50",39238,"COAST Brewing Company","Kölsch",4.8,4.51648351648352,4.01648351648352,4.07692307692308,4.12637362637363,4.24175824175824,91
"252","33 Export",42295,"Brasserie Heineken","Euro Pale Lager",4.8,2.97761194029851,2.6044776119403,2.91791044776119,2.88432835820896,2.7910447761194,134
"253","333 Premium Export Beer",32972,"Saigon Beer Company","American Adjunct Lager",4.9,2.46666666666667,2.06666666666667,2.36666666666667,2.6,2.16666666666667,15
"254","3767 - Belgian IPA With Brett",53706,"Midnight Sun Brewing Co.","Belgian IPA",8,4.06,4.15,4.3,3.99,4.02,50
"255","37hr Simcoe SMaSH",51667,"Hart & Thistle","American IPA",7,4.16666666666667,4.5,4.08333333333333,4,4.58333333333333,6
"256","38 Schilling Scottish Ale",16947,"Watch City Brewing Co.","Scottish Ale",3.4,4.3,3.4,3.85,3.75,3.8,10
"257","38 Special",40735,"Big Dog's Draft House","American Amber / Red Ale",5.3,3.83333333333333,3.5,3.58333333333333,3.58333333333333,3.58333333333333,6
"258","3C Extreme Ale",8757,"Nodding Head Brewery and Restaurant","American Double / Imperial IPA",NA,4.10869565217391,4.28260869565217,4.02173913043478,3.97826086956522,4.17391304347826,23
"259","3R Raspberry Ale",61247,"New Planet Beer Company","Fruit / Vegetable Beer",5,2.64285714285714,2.92857142857143,3.03571428571429,3,2.64285714285714,14
"260","3rd Anniversary Ale",52137,"Kern River Brewing Company","Tripel",NA,3.66666666666667,3.9,3.76666666666667,3.76666666666667,3.66666666666667,15
"261","3rd Anniversary Double IPA",49715,"Port Brewing Company / Pizza Port","American Double / Imperial IPA",10,3.57394366197183,3.8556338028169,3.89084507042254,3.76760563380282,3.7887323943662,142
"262","3rd Rail IPA",54502,"Wedge Brewing Company","American Double / Imperial IPA",8.8,3.71428571428571,3.85714285714286,3.78571428571429,3.92857142857143,3.85714285714286,7
"263","3Tail",48493,"Freetail Brewing Company","Belgian Strong Pale Ale",9.9,3.875,3.95833333333333,4.125,4,3.875,12
"264","4 Calling Birds",74491,"The Bruery","Belgian Strong Dark Ale",11,3.76724137931034,3.92241379310345,3.8448275862069,3.84051724137931,3.80603448275862,116
"265","4 Pines Dry Stout",62998,"4 Pines Brewing Company","Irish Dry Stout",5.1,3.88461538461538,3.80769230769231,3.88461538461538,3.80769230769231,3.92307692307692,13
"266","4 Pines ESB",49996,"4 Pines Brewing Company","Extra Special / Strong Bitter (ESB)",5.6,3.6,2.9,4,3.5,3.4,5
"267","4 Pines Hefeweizen",44992,"4 Pines Brewing Company","Hefeweizen",5.2,3.57142857142857,3.71428571428571,3.64285714285714,3.57142857142857,3.28571428571429,7
"268","4 Pines Kolsch",44496,"4 Pines Brewing Company","Kölsch",4.7,3.5625,3.40625,3.6875,3.5,3.5,16
"269","4 Pines Pale Ale",44993,"4 Pines Brewing Company","American Pale Ale (APA)",5.1,3.7,3.7,3.85,3.65,3.5,10
"270","4 Seasons IPA",38805,"Voodoo Brewing Company","American IPA",8,3.68067226890756,3.65966386554622,3.94957983193277,3.75210084033613,3.72689075630252,119
"271","400 Honey Ale",8726,"Titletown Brewing Company","American Pale Ale (APA)",5,3.4,3,3.1,3.2,2.7,5
"272","400 Pound Monkey",44706,"Left Hand Brewing Company","English India Pale Ale (IPA)",6.7,3.64179104477612,3.45273631840796,3.72761194029851,3.59701492537313,3.54975124378109,402
"273","405 Oklahoma Lager",57866,"Battered Boar Brewing Company","California Common / Steam Beer",6,2.6,2.6,2.9,2.9,2.5,5
"274","406 Saison",61535,"Big Sky Brewing Company","Saison / Farmhouse Ale",6.3,4,3.5,3.9,3.6,3.7,5
"275","420 India Pale Ale",33240,"Sunday River Brewing Co.","American IPA",NA,3.72047244094488,3.5511811023622,3.80314960629921,3.65748031496063,3.64173228346457,127
"276","422 Pale Wheat Ale",48978,"Southern Tier Brewing Company","American Pale Wheat Ale",5.8,3.69527896995708,3.32832618025751,3.36909871244635,3.49141630901288,3.40987124463519,233
"277","44 Magnum",18320,"Flour City Brewing Co.","American Double / Imperial IPA",8.1,4.18181818181818,4.36363636363636,4.04545454545455,4.04545454545455,4.27272727272727,11
"278","440 Pepper Smoker",51748,"Original Gravity Brewing Company","Chile Beer",5.6,4.5,4.41666666666667,4.16666666666667,4,4.5,6
"279","45 Fathoms Porter",63358,"Naked Dove Brewing Company","American Porter",NA,4.3,4.1,4.1,4.1,4.2,5
"280","46'er Pale Ale",6752,"Lake Placid Craft Brewing Company","English Pale Ale",6,3.63461538461538,3.41826923076923,3.65384615384615,3.49038461538462,3.55769230769231,104
"281","471 Avalanche Special Reserve",32367,"Breckenridge Brewery","American Amber / Red Ale",NA,4,3.7,4.1,3.7,3.9,5
"282","471 ESB",36042,"Breckenridge Brewery","Scottish Ale",7.8,3.65841584158416,3.74752475247525,3.87128712871287,3.74752475247525,3.76237623762376,101
"283","471 IPA",22527,"Breckenridge Brewery","American Double / Imperial IPA",9.2,3.90128755364807,3.86337625178827,3.93848354792561,3.89484978540773,3.91273247496423,699
"284","483 Pale Ale",50227,"Old Capitol Brew Works and Public House","American Pale Ale (APA)",NA,3.95,3.7875,3.925,3.975,3.8625,40
"285","4Shadow",48280,"Freetail Brewing Company","Smoked Beer",7,3.92857142857143,4.21428571428571,3.78571428571429,3.92857142857143,3.92857142857143,7
"286","4th Anniversary Ale",58612,"Kern River Brewing Company","Belgian Pale Ale",6.2,3.53846153846154,3.5,3.5,3.53846153846154,3.65384615384615,13
"287","4th Anniversary Double IPA",57865,"Port Brewing Company / Pizza Port","American Double / Imperial IPA",10,3.3953488372093,3.87209302325581,3.61627906976744,3.40116279069767,3.63953488372093,86
"288","4th Anniversary Oak Aged Imperial Porter",52153,"Bridge Road Brewers","American Porter",8,3.58333333333333,3.91666666666667,4,3.5,3.66666666666667,6
"289","4th Street Wheat",8527,"Royal Oak Brewery","American Pale Wheat Ale",4.8,3.71428571428571,3.42857142857143,3.5,3.35714285714286,3.42857142857143,7
"290","4x4 Ale (15th Anniversary)",15995,"Rogue Ales","American IPA",NA,3.9,3.75,3.8,3.9,3.7,10
"291","5 A.M. Saint",55191,"BrewDog","American Amber / Red Ale",5,3.88571428571429,3.94,4.06285714285714,3.72571428571429,3.78,175
"292","5 Barrel Pale Ale",22452,"Odell Brewing Company","English Pale Ale",5.2,3.9385593220339,3.70127118644068,3.88559322033898,3.72245762711864,3.8114406779661,236
"293","5 Czars Imperial Stout",16652,"McKenzie Brew House","Russian Imperial Stout",8.9,4.47222222222222,4.25,4.30555555555556,4.25,4.5,18
